name1,name2,soundex_ratio,metaphone_ratio,levenshtein_ratio,jaro_winkler_ratio,cosine_similarity,euclidean_similarity,manhattan_similarity,pearson_similarity,label
Vipin,Vipinn,1,1,0.833333333,0.966666667,0.782270491,0.602448393,0.087441216,0.891082454,y
Vipin,Vipiin,1,1,0.833333333,0.966666667,0.822281659,0.626493785,0.095585309,0.911099561,y
Vipin,Vipina,1,1,0.833333333,0.966666667,0.735948682,0.579137117,0.080868289,0.867907533,y
Yashika,Yashikaa,1,1,0.875,0.975,0.943400204,0.748250006,0.162088582,0.971697171,y
Yashika,Yashiika,1,1,0.875,0.975,0.876257777,0.66778928,0.115436399,0.938117739,y
Yashika,Yashikha,1,0.86,0.875,0.975,0.850719571,0.646660148,0.104546616,0.925354347,y
Yashika,Yashkai,0.75,1,0.714285714,0.971428571,0.773021281,0.59745584,0.08612657,0.886485813,n
Virat,Veerat,1,1,0.666666667,0.84,0.34316653,0.465949984,0.053247502,0.671358039,y
Virat,Verat,1,1,0.8,0.88,0.278311014,0.454254996,0.050546051,0.638805276,y
Virat,Viraat,1,1,0.833333333,0.966666667,0.771665215,0.596739398,0.085499678,0.885765155,y
Virat,Verrat,1,1,0.666666667,0.84,0.387136102,0.474580068,0.054947857,0.693357005,y
Varsha,Vaarsha,1,1,0.857142857,0.961904762,0.477073908,0.494396218,0.060440827,0.738501859,y
Varsha,Vrsha,1,1,0.833333333,0.95,0.685015917,0.55750515,0.075775408,0.842411404,y
Varsha,Varshah,1,1,0.857142857,0.971428571,0.780740023,0.601609245,0.086452944,0.890319678,y
Sunny,Sunnie,1,1,0.666666667,0.893333333,0.347800106,0.466830918,0.052597565,0.673768339,y
Sunny,Sunney,1,1,0.833333333,0.966666667,0.55476445,0.51449652,0.062768979,0.777260044,y
Sunny,Sunnny,1,1,0.833333333,0.966666667,0.571689248,0.519335214,0.064760529,0.785727868,y
Sunny,Sunnie,1,1,0.666666667,0.893333333,0.347800106,0.466830918,0.052597565,0.673768339,y
Vineeta,Vineeeta,1,1,0.875,0.975,0.73706001,0.579651052,0.080788189,0.868425361,y
Vineeta,Vineetta,1,1,0.875,0.975,0.75797224,0.589712699,0.084057227,0.878875318,y
Vineeta,Vineetaa,1,1,0.875,0.975,0.941242695,0.744710364,0.161013756,0.97061116,y
Vineeta,Vinetta,1,1,0.857142857,0.942857143,0.783575475,0.603168057,0.089067152,0.891693085,y
Vibhanshu,Vibhanshoo,1,1,0.8,0.937777778,0.856316924,0.651013897,0.105568902,0.92816062,y
Vibhanshu,Vibhansu,1,0.8,0.888888889,0.977777778,0.907841861,0.699632907,0.130999525,0.953920385,y
Vibhanshu,Vibhaanshu,1,1,0.9,0.98,0.968122542,0.798404886,0.204802,0.9840625,y
Vibhanshu,Vibhanashu,1,1,0.9,0.98,0.961788118,0.783423519,0.191341272,0.980894309,y
Monti,Montey,1,1,0.666666667,0.893333333,0.410096586,0.47934292,0.056372084,0.704918016,y
Monti,Monty,1,1,0.8,0.92,0.246540993,0.448920504,0.049980048,0.622972828,y
Monti,Montie,1,1,0.833333333,0.966666667,0.872660518,0.664603097,0.112662364,0.936293215,y
Monti,Montii,1,1,0.833333333,0.966666667,0.911218762,0.703540752,0.129930254,0.955586849,y
Minakshi,Meenakshi,1,1,0.777777778,0.895833333,0.750616848,0.586086089,0.081309051,0.875286701,y
Minakshi,Minakshii,1,1,0.888888889,0.977777778,0.950621188,0.760885674,0.1728236,0.975312643,y
Minakshi,Meenakshhi,1,0.89,0.7,0.8725,0.346558034,0.466594131,0.053408216,0.673252509,y
Minakshi,Minaxshi,1,0.89,0.875,0.95,0.630240679,0.537648067,0.069819459,0.815096424,y
Nitikarsh,Nitikarssh,1,1,0.9,0.98,0.923310578,0.718578578,0.141238611,0.961661885,y
Nitikarsh,Niteekarsh,1,1,0.8,0.927407407,0.917206764,0.710770833,0.137059272,0.958615499,y
Nitikarsh,Nitikaarsh,1,1,0.9,0.98,0.834652185,0.634895844,0.10216081,0.917325759,y
Nitikarsh,Nitikash,0.75,0.89,0.888888889,0.977777778,0.809802115,0.618520029,0.094928935,0.904904379,y
Mugdha,Mugdhaa,1,1,0.857142857,0.971428571,0.94621861,0.753030227,0.162166693,0.973109337,y
Mugdha,Mugda,1,0.86,0.833333333,0.966666667,0.679255128,0.555268494,0.074932776,0.839566728,y
Mugdha,Magdha,1,1,0.833333333,0.9,0.731965184,0.577311241,0.0799845,0.865918242,y
Mugdha,Mugddha,1,1,0.857142857,0.971428571,0.692605436,0.560511437,0.073367833,0.846286289,y
Madhu,Madu,1,0.8,0.8,0.953333333,0.740344763,0.581181813,0.080856036,0.870117608,y
Madhu,Maduu,1,0.8,0.8,0.906666667,0.656763911,0.54688555,0.071289814,0.828325987,y
Madhu,Madhoo,1,1,0.666666667,0.893333333,0.668713927,0.551272369,0.073527698,0.834293309,y
Madhu,Madhhu,1,1,0.833333333,0.966666667,0.594901681,0.526285566,0.066763744,0.79736284,y
Khanak,Khaanak,1,1,0.857142857,0.927777778,0.552382708,0.513830128,0.06252891,0.776207658,y
Khanak,Khanek,1,1,0.833333333,0.933333333,0.836610913,0.636275874,0.101523999,0.918362783,y
Khanak,Khaanak,1,1,0.857142857,0.927777778,0.552382708,0.513830128,0.06252891,0.776207658,y
Khanak,Kkanak,1,0.86,0.833333333,0.9,0.716677845,0.570529467,0.077928108,0.858298681,y
Megha,Megah,1,0.8,0.6,0.953333333,0.446507096,0.487297633,0.057994876,0.723163658,y
Megha,Meegah,1,0.8,0.5,0.902222222,0.339454055,0.4652488,0.053112351,0.669629881,y
Megha,Megaa,1,0.8,0.8,0.906666667,0.380298257,0.473196928,0.054188316,0.690043122,y
Megha,Meegha,1,1,0.833333333,0.955555556,0.395501107,0.476293808,0.055410248,0.697686754,y
Manya,Maanya,1,1,0.833333333,0.902222222,0.370487779,0.471239641,0.052686055,0.685067016,y
Manya,Maaniya,1,1,0.714285714,0.87047619,0.338185489,0.46501011,0.052207555,0.668925596,y
Manya,Manniya,1,1,0.714285714,0.933333333,0.325497121,0.462648731,0.051413819,0.66249862,y
Manya,Mannya,1,1,0.833333333,0.961111111,0.386294425,0.474408994,0.05410868,0.69293536,y
Pakhi,Paakhi,1,1,0.833333333,0.955555556,0.507163644,0.501803848,0.059259497,0.753574599,y
Pakhi,Pakhee,1,1,0.666666667,0.893333333,0.779387593,0.600872118,0.09027556,0.8896675,y
Pakhi,Pakih,1,0.8,0.6,0.953333333,0.816310406,0.622619135,0.098582897,0.908130004,y
Pakhi,Pakhee,1,1,0.666666667,0.893333333,0.779387593,0.600872118,0.09027556,0.8896675,y
Ranu,Ranoo,1,1,0.6,0.848333333,0.651271462,0.544917858,0.071473841,0.82551673,y
Ranu,Rannu,1,1,0.8,0.953333333,0.498319387,0.499580557,0.061461848,0.749009454,y
Ranu,Ranuu,1,1,0.8,0.96,0.947032094,0.754444853,0.163216081,0.973510739,y
Ranu,Ranuh,1,1,0.8,0.96,0.642230868,0.541742626,0.069862353,0.820964993,y
Purvi,Purvee,1,1,0.666666667,0.893333333,0.745232761,0.58349289,0.08417359,0.87260782,y
Purvi,Purvii,1,1,0.833333333,0.966666667,0.926991165,0.723524735,0.148091279,0.96350159,y
Purvi,Pourvi,1,1,0.833333333,0.95,0.568440318,0.518391972,0.063590697,0.784196351,y
Purvi,Purvie,1,1,0.833333333,0.966666667,0.768667877,0.595169276,0.087064332,0.884323017,y
Sapna,Saapna,1,1,0.833333333,0.902222222,0.625705481,0.536132559,0.068430008,0.812771097,y
Sapna,Sapnaa,1,1,0.833333333,0.966666667,0.942193389,0.7462579,0.159419642,0.971081923,y
Sapna,Sapnah,1,1,0.833333333,0.966666667,0.809645176,0.618422768,0.092493691,0.904763232,y
Sapna,Sappna,1,1,0.833333333,0.961111111,0.883332372,0.67428704,0.117275177,0.941636407,y
Saloni,Saaloni,1,1,0.857142857,0.961904762,0.407283396,0.478749252,0.05482466,0.703457316,y
Saloni,Salonii,1,1,0.857142857,0.971428571,0.868754208,0.661227203,0.10846367,0.934334527,y
Saloni,Saloanee,1,1,0.625,0.891666667,0.300821066,0.458185568,0.049708474,0.65022921,y
Saloni,Salonnie,1,1,0.75,0.95,0.688924491,0.559044737,0.075458229,0.844398507,y
Prachi,Prrrachi,1,1,0.75,0.933333333,0.640344143,0.541089645,0.070489699,0.820103764,y
Prachi,Prachiie,1,1,0.75,0.95,0.941326499,0.744845771,0.159395203,0.970642579,y
Prachi,Prahchi,1,1,0.857142857,0.927777778,0.712063968,0.568549315,0.079896454,0.856002268,y
Prachi,Praachie,1,1,0.75,0.941666667,0.64936161,0.544240556,0.073336306,0.824636721,y
Poonam,Pooonam,1,1,0.857142857,0.966666667,0.687755108,0.558582263,0.074997996,0.843774158,y
Poonam,Ponam,1,1,0.833333333,0.955555556,0.622709334,0.535140994,0.068720716,0.81127052,y
Poonam,Ponnam,1,1,0.833333333,0.911111111,0.805553675,0.615910522,0.094259564,0.902722832,y
Poonam,Poonamm,1,1,0.857142857,0.971428571,0.842618227,0.640599413,0.102410521,0.921250076,y
Purnima,Poorinima,1,1,0.666666667,0.807142857,0.319203526,0.461494467,0.051018962,0.65953046,y
Purnima,Purnimaa,1,1,0.875,0.975,0.948752999,0.757491362,0.166813131,0.974378462,y
Purnima,Poorinimaa,1,1,0.6,0.787142857,0.309592515,0.459753015,0.051451772,0.654779208,y
Purnima,Purnimah,1,1,0.875,0.975,0.954293251,0.7678446,0.174571264,0.977164216,y
Prajjwal,Prjjwal,1,1,0.875,0.928571429,0.918038309,0.711807306,0.137641744,0.959019382,y
Prajjwal,Prajjal,1,0.89,0.875,0.975,0.806205392,0.616307506,0.094971684,0.903107624,y
Prajjwal,Prajjwal,1,1,1,1,0.99999994,1,1,1,y
Prajjwal,Prajjwwal,1,1,0.888888889,0.977777778,0.978968918,0.829812853,0.236844319,0.989488951,y
Satya,Satyaa,1,1,0.833333333,0.966666667,0.944117427,0.749449189,0.161262571,0.972053868,y
Satya,Sathyaa,1,0.67,0.714285714,0.933333333,0.759775162,0.590616878,0.086016651,0.879878027,y
Satya,Satyya,1,1,0.833333333,0.966666667,0.814945281,0.62174891,0.09862555,0.907438931,y
Satya,Sathya,1,0.67,0.833333333,0.961111111,0.749971867,0.585772759,0.0832975,0.874969937,y
Vandana,Vaandana,1,1,0.875,0.89047619,0.595019221,0.526321674,0.066368367,0.797412,y
Vandana,Vandanaa,1,1,0.875,0.975,0.935640812,0.735957897,0.152048717,0.967805774,y
Vandana,Vandahna,1,1,0.875,0.975,0.657561898,0.547173926,0.073529894,0.828705713,y
Vandana,Vandna,1,1,0.857142857,0.938095238,0.4814412,0.495444462,0.059471447,0.740580435,y
Tanishq,Tanisqh,1,0.67,0.714285714,0.971428571,0.837589979,0.636971117,0.101024313,0.918816726,y
Tanishq,Tannisq,1,0.75,0.714285714,0.933333333,0.773638368,0.597783288,0.087145662,0.886740862,y
Tanishq,Taneshq,1,1,0.857142857,0.933333333,0.865087628,0.658134371,0.109723348,0.932562491,y
Tanishq,Tanique,1,0.86,0.571428571,0.885714286,0.616726816,0.533183653,0.069824108,0.808219348,y
Amaan,Aman,1,1,0.8,0.953333333,0.823109508,0.627039867,0.096945096,0.911548199,y
Amaan,Ammaan,1,1,0.833333333,0.955555556,0.655388653,0.546390058,0.071439428,0.82766408,y
Amaan,Amman,1,1,0.8,0.893333333,0.257214695,0.450685992,0.051133053,0.628530981,y
Amaan,Amaan,1,1,1,1,1,1,1,1,y
Yuvraj,Yuvraaj,1,1,0.857142857,0.971428571,0.669925392,0.551725444,0.073535845,0.834834868,y
Yuvraj,Yuvaraj,1,1,0.857142857,0.927777778,0.773911953,0.597928564,0.087976568,0.886869526,y
Yuvraj,Yuvarajh,1,0.89,0.75,0.902777778,0.726503372,0.57484808,0.080489908,0.863199114,y
Yuvraj,Yuvrajh,1,0.89,0.857142857,0.971428571,0.926907241,0.723409788,0.143709046,0.963459475,y
Saurav,Souraav,1,1,0.714285714,0.864285714,0.533476472,0.508661567,0.06135521,0.766604428,y
Saurav,Sauurav,1,1,0.857142857,0.966666667,0.935075045,0.735106475,0.151295979,0.967541009,y
Saurav,Soorav,1,1,0.666666667,0.8,0.550048113,0.513180371,0.062414837,0.774963479,y
Saurav,Saurav,1,1,1,1,1.000000119,1,1,1,y
Sanjeev,Saanjeev,1,1,0.875,0.966666667,0.720117688,0.572025357,0.078283967,0.860050696,y
Sanjeev,Sanjiv,1,1,0.714285714,0.90952381,0.787573516,0.605397404,0.089340222,0.893724617,y
Sanjeev,Sanjeevh,1,0.89,0.875,0.975,0.955658495,0.770536376,0.178183129,0.977843486,y
Sanjeev,Sanjeive,1,1,0.75,0.946428571,0.605520129,0.529595356,0.067712775,0.802656421,y
Simaran,Simaraan,1,1,0.875,0.975,0.862811148,0.656249449,0.108262298,0.931383924,y
Simaran,Simarn,1,1,0.857142857,0.971428571,0.782206416,0.602413133,0.090652616,0.891045013,y
Simaran,Simarun,1,1,0.857142857,0.942857143,0.841659486,0.639899967,0.101459164,0.920792863,y
Simaran,Simmaran,1,1,0.875,0.970833333,0.348017275,0.466872358,0.053543058,0.674099564,y
Shrishti,Srishtii,1,0.75,0.75,0.839285714,0.731303811,0.577010534,0.080430465,0.865698601,y
Shrishti,Shrishtee,1,1,0.777777778,0.930555556,0.87986064,0.671058845,0.116789089,0.939928824,y
Shrishti,Srishteee,1,0.75,0.555555556,0.694444444,0.672335148,0.552631375,0.076047196,0.836166195,y
Shrishti,Sreshti,1,0.75,0.75,0.782142857,0.566464186,0.517821638,0.06419878,0.783291283,y
Amrit,Amrith,1,0.75,0.833333333,0.966666667,0.571806908,0.519369538,0.064938706,0.785686353,y
Amrit,Amreet,1,1,0.666666667,0.875555556,0.537057638,0.509624526,0.062900885,0.768336789,y
Amrit,Amrite,1,1,0.833333333,0.966666667,0.552284479,0.513802747,0.063131016,0.775730351,y
Amrit,Amret,1,1,0.8,0.906666667,0.344020844,0.466111929,0.053906318,0.671534605,y
Arman,Aarman,1,0.86,0.833333333,0.89,0.499782622,0.499945646,0.060369131,0.749791583,y
Arman,Armman,1,1,0.833333333,0.961111111,0.762470186,0.591980174,0.084644939,0.881182272,y
Arman,Aarman,1,0.86,0.833333333,0.89,0.499782622,0.499945646,0.060369131,0.749791583,y
Arman,Armenn,1,1,0.666666667,0.875555556,0.79696089,0.61078296,0.092638523,0.898424693,y
Archana,Archenaa,1,1,0.75,0.946428571,0.856716275,0.651329972,0.108037044,0.928349852,y
Archana,Archanna,1,1,0.875,0.975,0.758193493,0.589823325,0.084312621,0.878995721,y
Archana,Aarachna,1,0.86,0.625,0.833928571,0.434412599,0.484597776,0.056927891,0.71708392,y
Archana,Archnaa,1,1,0.714285714,0.971428571,0.880259156,0.671425333,0.114348041,0.940112519,y
Avanish,Avaneesh,1,1,0.75,0.921428571,0.606905758,0.530033631,0.067043468,0.803431692,y
Avanish,Aavanish,1,0.86,0.875,0.919642857,0.450546652,0.488212712,0.056728319,0.7252146,y
Avanish,Avaaneesh,1,1,0.666666667,0.888888889,0.699416637,0.563269393,0.077866617,0.849724865,y
Avanish,Aavaneesh,1,0.86,0.666666667,0.807142857,0.371962488,0.471531839,0.05330731,0.685989253,y
Yusuf,Yusuff,1,1,0.833333333,0.966666667,0.91474545,0.707750289,0.138192525,0.957360122,y
Yusuf,Yoosuf,1,1,0.666666667,0.84,0.240010202,0.447853202,0.051101032,0.619903308,y
Yusuf,Yoossuf,1,1,0.571428571,0.811428571,0.199012935,0.441366421,0.049657278,0.599397614,y
Yusuf,Yoosuf,1,1,0.666666667,0.84,0.240010202,0.447853202,0.051101032,0.619903308,y
Anubhav,Anoobav,1,0.89,0.571428571,0.847619048,0.803252459,0.614517915,0.091403291,0.901624429,y
Anubhav,Anubavh,1,0.8,0.714285714,0.971428571,0.766830146,0.59421563,0.087404525,0.883414669,y
Anubhav,Anubahv,1,0.89,0.714285714,0.971428571,0.814116359,0.621223249,0.095794808,0.907056573,y
Anubhav,Annubhav,1,1,0.875,0.966666667,0.644960523,0.542693167,0.070800963,0.822491731,y
Anita,Aneetah,1,1,0.571428571,0.832380952,0.200717807,0.441629108,0.04820774,0.600398276,y
Anita,Anittaa,1,1,0.714285714,0.942857143,0.230977789,0.446392864,0.049825649,0.615464621,y
Anita,Anitha,1,0.67,0.833333333,0.966666667,0.254862547,0.45029463,0.050489168,0.627337492,y
Anita,Anittah,1,1,0.714285714,0.942857143,0.253770739,0.450113416,0.050342931,0.626856807,y
Anupriya,Anupriyaa,1,1,0.888888889,0.977777778,0.974969983,0.817166252,0.223338907,0.987485192,y
Anupriya,Anoopriya,1,1,0.777777778,0.907407407,0.761510253,0.59149299,0.086036645,0.880780998,y
Anupriya,Annopriya,1,1,0.777777778,0.907407407,0.657898307,0.547295642,0.071573678,0.829021552,y
Anupriya,Anoupriya,1,1,0.888888889,0.97037037,0.667996228,0.551004648,0.072587775,0.834011407,y
Anukriti,Anucreti,1,1,0.75,0.844444444,0.586065948,0.523595153,0.066645722,0.793032235,y
Anukriti,Anukritte,1,1,0.777777778,0.930555556,0.860972404,0.65474615,0.109223754,0.930525757,y
Anukriti,Annukriti,1,1,0.888888889,0.97037037,0.768454373,0.595058134,0.086852222,0.884243673,y
Anukriti,Anukratee,1,1,0.666666667,0.883333333,0.756720364,0.589088426,0.085005066,0.878357944,y
Kritika,Kritikaa,1,1,0.875,0.975,0.946663201,0.753801618,0.164386843,0.973331652,y
Kritika,Krittika,1,1,0.875,0.975,0.825971782,0.628945375,0.100399981,0.912965912,y
Kritika,Kreetika,1,1,0.75,0.850793651,0.620517492,0.534420411,0.070315701,0.810270847,y
Kritika,Krettiika,1,1,0.666666667,0.902645503,0.816291213,0.622606981,0.096397114,0.908176751,y
Jaya,Jayaa,1,1,0.8,0.96,0.926314712,0.722601359,0.142511738,0.963164388,y
Jaya,Jyea,1,1,0.5,0.85,0.547690034,0.512527402,0.064369263,0.773778897,y
Jaya,Jaiya,1,1,0.8,0.946666667,0.483228207,0.495875921,0.060353296,0.741509555,y
Jaya,Jayya,1,1,0.8,0.953333333,0.45015496,0.488123679,0.057204894,0.724991189,y
Namrata,Namarata,1,1,0.875,0.904166667,0.77734375,0.599765788,0.088008423,0.888643101,y
Namrata,Namrataa,1,1,0.875,0.975,0.941303611,0.744808554,0.156716266,0.970651805,y
Namrata,Nnamrata,1,1,0.875,0.9625,0.728203773,0.575610019,0.080516818,0.864062455,y
Namrata,Namrrata,1,1,0.875,0.975,0.764460742,0.592996105,0.085592283,0.882211863,y
Kushagra,Kushaagra,1,1,0.888888889,0.952777778,0.843560934,0.641290733,0.102742784,0.921780696,y
Kushagra,Kushaagr,1,1,0.75,0.975,0.792796373,0.608366956,0.089118612,0.896401933,y
Kushagra,Kushagrr,1,1,0.875,0.95,0.769177318,0.595434812,0.085552297,0.884589058,y
Kushagra,Kushaaagra,1,1,0.8,0.935,0.946276248,0.753129879,0.165366031,0.973144988,y
Hariom,Harriom,1,1,0.857142857,0.966666667,0.462507665,0.490962681,0.057273897,0.731069205,y
Hariom,Harom,1,1,0.833333333,0.961111111,0.32828629,0.46316386,0.053002381,0.663939169,y
Hariom,Hariom,1,1,1,1,1.000000238,1,1,1,y
Hariom,Hariiomm,1,1,0.75,0.95,0.735811651,0.579073851,0.082158298,0.867928565,y
Gargi,Gaarigii,1,1,0.625,0.846666667,0.474825501,0.49385999,0.059329732,0.737438396,y
Gargi,Garghi,1,0.57,0.833333333,0.966666667,0.661647677,0.548660547,0.073338266,0.830798706,y
Gargi,Gargi,1,1,1,1,1,1,1,1,y
Gargi,Garigi,1,1,0.833333333,0.914444444,0.645889819,0.543018366,0.07096159,0.822917509,y
Janvi,Jaanvi,1,1,0.833333333,0.955555556,0.606850386,0.530016099,0.067506428,0.803385215,y
Janvi,Janvii,1,1,0.833333333,0.966666667,0.90391463,0.695229972,0.128456458,0.95193092,y
Janvi,Janvee,1,1,0.666666667,0.893333333,0.742211461,0.582059638,0.081710043,0.870978689,y
Janvi,Janvee,1,1,0.666666667,0.893333333,0.742211461,0.582059638,0.081710043,0.870978689,y
Jai,Jay,1,1,0.666666667,0.822222222,0.488828659,0.497237916,0.059328178,0.744348613,y
Jai,Jayy,1,1,0.5,0.777777778,0.40071696,0.477374716,0.055989138,0.700270028,y
Jai,Jaii,1,1,0.75,0.941666667,0.837723911,0.637066438,0.101337872,0.918838665,y
Jai,Jayee,1,0.67,0.4,0.688888889,0.406641901,0.478614287,0.054757551,0.703190476,y
Naziya,Naziyah,1,1,0.857142857,0.971428571,0.853315711,0.648661807,0.1057979,0.926615714,y
Naziya,Naziyaa,1,1,0.857142857,0.971428571,0.936779261,0.737688014,0.153987235,0.968389242,y
Naziya,Nazyya,1,1,0.833333333,0.922222222,0.508481979,0.502138649,0.060776452,0.754113731,y
Naziya,Naziyyah,1,1,0.75,0.95,0.832326889,0.633275721,0.099917347,0.916138421,y
Ragini,Ragini,1,1,1,1,1,1,1,1,y
Ragini,Raagini,1,1,0.857142857,0.961904762,0.542145193,0.511005218,0.063341341,0.770739914,y
Ragini,Rageeni,1,1,0.714285714,0.894444444,0.408269972,0.47895716,0.056056406,0.703883402,y
Ragini,Rageenee,1,1,0.5,0.805555556,0.285152197,0.455435861,0.051225943,0.642202404,y
Priyam,Priyamm,1,1,0.857142857,0.971428571,0.887849212,0.678607983,0.117491496,0.943892192,y
Priyam,Priiam,1,0.86,0.833333333,0.922222222,0.683761597,0.557014869,0.074327198,0.841740284,y
Priyam,Priiem,1,0.86,0.666666667,0.844444444,0.657365918,0.547103034,0.073692969,0.828557956,y
Priyam,Pream,1,0.86,0.666666667,0.857777778,0.287184477,0.455788934,0.051399288,0.643465809,y
Sania,Saniyaa,1,0.8,0.714285714,0.942857143,0.717703462,0.57097372,0.079905915,0.858739105,y
Sania,Saniah,1,1,0.833333333,0.966666667,0.608214259,0.530448899,0.068447652,0.804101704,y
Sania,Saniea,1,1,0.833333333,0.966666667,0.836642385,0.636298196,0.100722073,0.918270399,y
Sania,Saniea,1,1,0.833333333,0.966666667,0.836642385,0.636298196,0.100722073,0.918270399,y
Sangeeta,Sangeetaa,1,1,0.888888889,0.977777778,0.855238676,0.650164122,0.107430342,0.927618018,y
Sangeeta,Sangeetah,1,1,0.888888889,0.977777778,0.85222137,0.647814455,0.103999242,0.926139611,y
Sangeeta,Sangeetaa,1,1,0.888888889,0.977777778,0.855238676,0.650164122,0.107430342,0.927618018,y
Sangeeta,Sangeettah,1,1,0.8,0.96,0.836940527,0.636509594,0.098881126,0.918506294,y
Nimish,Nimeesh,1,1,0.714285714,0.894444444,0.713697076,0.569246791,0.079724548,0.856830258,y
Nimish,Nimmish,1,1,0.857142857,0.966666667,0.543835759,0.511467367,0.064182315,0.771884111,y
Nimish,Nimishh,1,0.86,0.857142857,0.971428571,0.902271271,0.69343037,0.128587623,0.951130734,y
Nimish,Nimisch,1,0.86,0.857142857,0.971428571,0.880870342,0.671989563,0.116882012,0.940432806,y
Nimesh,Nimeesh,1,1,0.857142857,0.971428571,0.802842319,0.614271229,0.094215439,0.901405539,y
Nimesh,Nimesh,1,1,1,1,1,1,1,1,y
Nimesh,Nimmesh,1,1,0.857142857,0.966666667,0.76798296,0.594813029,0.084784703,0.883979605,y
Nimesh,Nimmash,1,1,0.714285714,0.894444444,0.792492628,0.608192465,0.089406998,0.896241885,y
Prabhakar,Pabhakar,0.75,0.91,0.888888889,0.966666667,0.476748228,0.494318431,0.059030812,0.738426541,y
Prabhakar,Parbhakar,1,1,0.777777778,0.966666667,0.450361073,0.488170549,0.059136629,0.725109307,y
Prabhakar,Prabhakr,1,1,0.888888889,0.977777778,0.913023233,0.705677819,0.132214215,0.95649087,y
Prabhakar,Prabaakar,1,0.91,0.888888889,0.930555556,0.689375043,0.55922344,0.076220183,0.844647066,y
Nivedita,Niveedita,1,1,0.888888889,0.977777778,0.895417154,0.686178656,0.126540994,0.947701811,y
Nivedita,Nevidita,1,1,0.75,0.9625,0.67323339,0.552970712,0.073710323,0.836592544,y
Nivedita,Nividiitaa,1,1,0.7,0.8675,0.617566466,0.533456568,0.067683365,0.808769128,y
Nivedita,Neeveeditah,1,1,0.636363636,0.810551948,0.565518737,0.517549681,0.063586447,0.782736597,y
Neetika,Neetikaa,1,1,0.875,0.975,0.962400079,0.784790152,0.192476433,0.981193267,y
Neetika,Neetikah,1,1,0.875,0.975,0.924749494,0.720489848,0.139953829,0.962380668,y
Neetika,Nettika,1,1,0.857142857,0.923809524,0.719762385,0.571870113,0.077548959,0.859811679,y
Neetika,Neetikhha,1,0.86,0.777777778,0.955555556,0.846627831,0.64356479,0.105768627,0.923371179,y
Monu,Monoo,1,1,0.6,0.848333333,0.389503032,0.475062553,0.054955028,0.694420607,y
Monu,Monnu,1,1,0.8,0.953333333,0.718465507,0.571304757,0.078668177,0.859091693,y
Monu,Mouno,1,1,0.6,0.88,0.295105308,0.457175146,0.050390586,0.647101255,y
Monu,Mounoo,1,1,0.5,0.844444444,0.309857249,0.459800644,0.050810368,0.654578306,y
Pankhuri,Pankhoori,1,1,0.777777778,0.930555556,0.846936107,0.643795472,0.103820197,0.923467078,y
Pankhuri,Pankhurii,1,1,0.888888889,0.977777778,0.93670547,0.737575479,0.155716733,0.96837116,y
Pankhuri,Pankhaari,1,1,0.777777778,0.930555556,0.80523169,0.615714707,0.090328683,0.902590202,y
Pankhuri,Pankhorri,1,1,0.777777778,0.930555556,0.911716223,0.704126435,0.135480974,0.955852439,y
